simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z	polarization	coa_phase	geocent_end_time	geocent_end_time_ns	gps_time	ULTRASAT_efficiency	ULTRASAT_efficiency_err	ULTRASAT_detection	ZTF_efficiency	ZTF_efficiency_err	ZTF_detection	LSST_efficiency	LSST_efficiency_err	LSST_detection
2498	4.3140167	0.54304834	0.96083533	306.78052	1.9262023	1.5464101	0.10753236	0.019529268	4.964454174041748	2.600043535232544	1020852656	936636448	1020852656.916626	0.0166	0.0012776713192366807	0	0.032	0.00176	0	0.0541	0.0022621491993235106	0
2503	1.7216019	-1.0887058	1.1778074	104.88459	2.0783564	1.9030094	0.058756868	-0.30090768	5.424607753753662	0.32912158966064453	1018091341	503747702	1018091341.522467	0.0401	0.0019619375627170197	0	0.1292	0.0033542116808573668	0	0.4896	0.004998918282988831	1
2504	1.9452875	0.79773721	0.92811706	285.70935	1.6075346	1.4089656	0.13208499	0.14660631	6.263836860656738	2.535649299621582	1011848022	396939635	1011848022.37653	0.0152	0.0012234770124526246	0	0.2123	0.004089360707983584	0	0.1619	0.003683590503842684	0
2517	5.1345303	0.28801032	2.844414	108.67934	1.6731113	1.3351634	-0.15522287	-0.082355386	2.5445005893707275	2.4084320068359375	1005975775	927525163	1005975775.929002	0.1024	0.003031736136275715	1	0.2287	0.004199956071198841	1	0.0	0.0	0
2523	3.108803	-0.27194577	0.28694057	89.634366	1.6742459	1.3411302	0.2147335	-0.024796807	1.3717858791351318	0.5543753504753113	1029096331	59911728	1029096331.047689	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0
2524	0.22617272	-0.47506487	0.33851533	279.97864	2.5752184	1.7513709	-0.0035309159	0.16399516	5.327170372009277	-0.38455435633659363	1027222890	173633695	1027222890.187348	0.0121	0.001093324745901235	0	0.0004	0.0001999599959991998	0	0.1475	0.003546036519834504	1
2540	3.3864537	-0.49771376	2.450581	372.53291	2.406839	2.3172565	-0.33346775	0.099281979	4.684237480163574	0.659199059009552	1006287954	493686199	1006287954.495979	0.0005	0.0002235508890610816	0	0.1062	0.0030809342738851147	0	0.0184	0.00134392856953039	0
2576	4.2644342	1.194071	0.94135031	207.51994	2.7450196	1.3638587	0.063434204	-0.085221254	2.370952844619751	-1.758744478225708	1007423255	115411282	1007423255.099121	0.0005	0.0002235508890610816	0	0.0051	0.0007123194508084137	0	0.0067	0.0008157885755512883	0
2579	4.4986764	-1.0076797	0.6487214	256.02019	2.7313526	2.4576189	0.1722885	0.36762147	5.520824909210205	0.4178694784641266	1018295865	644723773	1018295865.661987	0.0004	0.0001999599959991998	0	0.0024	0.0004893097178679368	0	0.0467	0.002109955212794812	0
2628	3.133087	-1.169251	2.7747349	327.40485	1.7272811	1.5694569	-0.26257154	-0.10581114	2.9538869857788086	0.7674397826194763	1013015576	393659353	1013015576.408352	0.0165	0.0012738818626544615	0	0.0149	0.0012115275481803952	0	0.3953	0.00488915033518095	1
2637	4.2977307	0.88675022	1.816353	149.66415	2.1044516	1.7110249	-0.015161685	0.1062172	2.3045144081115723	2.2588374614715576	1000277365	966259956	1000277365.957977	0.0274	0.0016324594941376034	0	0.0501	0.002181513007066426	0	0.0	0.0	0
2642	4.7581988	0.51011108	2.5671644	295.91326	2.5707578	1.9256806	0.29237501	-0.076223838	5.392767906188965	2.016296148300171	1006033488	578234673	1006033488.558105	0.0268	0.0016149848296501117	0	0.0155	0.0012353036064061337	0	0.0531	0.0022423289232402993	0
2644	2.6667663	-0.1647957	0.86666836	422.51884	3.0007275	2.6281786	0.055264908	-0.0079338481	3.513322591781616	1.609082579612732	1026383254	728349447	1026383254.74562	0.0045	0.0006693093455196931	0	0.0038	0.0006152690468404858	0	0.2312	0.004216	0
2655	4.9830636	-1.1322356	2.1048215	225.52853	1.9214594	1.7713906	0.0049147488	0.10781854	4.7017292976379395	2.4311699867248535	1005649653	848550439	1005649653.867504	0.0265	0.0016061677994530959	0	0.0586	0.0023487451969083405	0	0.2795	0.004487535515179796	1
2690	3.0210491	0.11696089	1.829708	106.02254	1.9234953	1.2137408	-0.016386976	0.075334752	5.6961140632629395	1.5736395120620728	1008568388	134535432	1008568388.136142	0.0144	0.0011913286700151221	0	0.0328	0.0017811277326458088	0	0.4862	0.004998095237187863	0
2697	0.46563402	-0.74231419	2.4581028	134.42104	1.428214	1.423929	0.085989048	0.14375341	6.053951263427734	2.0367817878723145	1000701593	799992561	1000701593.802053	0.8662	0.0034043730700380067	1	0.0	0.0	0	0.9298	0.0025548377639294443	1
2705	1.3446667	-0.80361723	2.1419118	246.64621	2.5425764	1.2269387	0.25885548	-0.0031664468	4.056549549102783	-0.7798019647598267	1000704537	719300747	1000704537.736187	0.47	0.004990991885387112	0	0.1621	0.0036854252129164145	0	0.1797	0.003839373777063129	1
2706	4.4500804	0.7895246	1.5236814	374.10372	2.8080025	2.5495477	0.66215348	0.026238561	0.9026444554328918	2.0822300910949707	1005855353	440450788	1005855353.420063	0.01	0.00099498743710662	0	0.0258	0.001585381972901168	0	0.2734	0.004457044312097424	0
2717	4.753324	-1.038312	2.4205579	172.71493	2.4710397	1.5227113	0.15613323	-0.15076368	0.1535348743200302	-0.4207412600517273	1022776519	867766619	1022776519.883545	0.0058	0.0007593655246322419	0	0.0025	0.0004993746088859545	0	0.0611	0.0023951365305552	0
2721	4.9635336	0.51398966	0.99324305	100.47815	2.0795174	1.544817	-0.02315299	-0.3416405	0.14490903913974762	0.2315899133682251	1027495511	728949189	1027495511.710499	0.2849	0.004513668020579272	1	0.2735	0.004457552579611372	1	0.1672	0.003731543380425852	1
2725	5.8727221	0.41425323	1.182494	104.41966	1.7803215	1.72229	0.07430634	0.11444213	3.3057754039764404	1.1774487495422363	1018867635	534950972	1018867635.523317	0.1902	0.003924588640864161	0	0.2539	0.004352410711318499	0	0.3723	0.004834177386070975	0
2726	3.2617651	-0.75696282	1.9272882	226.61857	1.4456432	1.3377657	0.22203046	-0.055500369	4.980138301849365	2.2256836891174316	1011133187	175646305	1011133187.195804	0.0037	0.0006071498991188255	0	0.0952	0.002934909879365975	0	0.4393	0.004963018335650192	1
2735	2.8860116	-0.95921813	0.57186498	146.68932	1.443843	1.2857748	-0.017105349	0.29470939	0.6050458550453186	2.5417091846466064	1010514521	719213843	1010514521.734741	0.1111	0.003142559307316252	0	0.3218	0.004671667368295821	0	0.65	0.004769696007084728	1
2748	5.8800753	-0.43799511	0.51338033	304.50017	1.9855387	1.6761244	-0.018064685	-0.24328538	4.833322525024414	-1.6576155424118042	1023053853	789684772	1023053853.806513	0.0078	0.000879724957017817	0	0.1181	0.0032272649410917597	0	0.6697	0.004703210711843559	1
2773	2.7374734	0.65363009	0.63880325	341.51371	2.0756927	1.644452	-0.19873401	-0.10358236	4.425877094268799	2.6730003356933594	1019021838	401077628	1019021838.382721	0.1225	0.003278623949159159	1	0.1726	0.003779010981725245	1	0.0585	0.002346864930071605	0
2790	6.0005315	-0.26479146	0.93860694	241.93577	1.9478676	1.690999	-0.21065506	0.1928213	1.3317714929580688	-1.7860502004623413	1021669267	110021830	1021669267.119967	0.0218	0.0014602999691844137	0	0.0945	0.0029252307601281644	0	0.4525	0.004977386362339175	1
2792	1.6181569	0.45173565	2.3026392	136.41946	2.6412653	2.0556014	-0.02888618	-0.12903151	1.5502394437789917	0.3324456214904785	1023141810	905129790	1023141810.885742	0.0394	0.0019454469923387786	0	0.0815	0.0027360144370964126	0	0.085	0.002788816953476868	0
2795	5.7629725	1.1090549	1.8385132	327.27831	2.3448576	1.5021111	0.025044886	0.11022804	2.3441991806030273	-2.2277135848999023	1013525961	198675752	1013525961.183698	0.0153	0.0012274326865453764	0	0.0182	0.0013367408125736268	0	0.3674	0.0048209671228914225	0
2800	6.0215215	0.59982914	0.70039051	505.00495	2.5203831	2.0797575	0.003878431	-0.1637035	3.2567527294158936	3.015739917755127	1000610113	550191879	1000610113.532189	0.0009	0.0002998649696113236	0	0.0027	0.0005189132875539034	0	0.0529	0.0022383384462587425	0
2819	2.6180209	-0.77113084	0.87746506	216.58593	2.4858519	1.8000186	0.13132691	0.14410052	1.878027081489563	1.8225177526474	1008431821	393639088	1008431821.398884	0.01	0.00099498743710662	0	0.0183	0.001340339882268673	0	0.2698	0.004438557873904541	0
2842	0.50167923	-0.047361094	2.2877503	238.64742	2.0998047	2.0821639	-0.0065643607	0.1502464	2.4815444946289062	2.7169463634490967	1030015231	579219460	1030015231.563232	0.025	0.0015612494995995996	0	0.0532	0.002244320832679677	1	0.0591	0.0023581176815417842	0
2853	6.1405432	0.10626306	2.7112264	132.92623	1.850337	1.546536	0.061778647	-0.053421668	4.048725128173828	2.3823044300079346	1004159666	762424350	1004159666.746402	0.4669	0.004989031870012458	1	0.4399	0.004963748482749705	1	0.1298	0.003360832634928434	1
2877	4.5708733	0.98661396	0.56975152	237.37127	2.5760885	1.4229202	-0.10558052	0.015581813	2.6209869384765625	1.4451433420181274	1018371267	576478362	1018371267.561523	0.0035	0.0005905717568594015	0	0.0243	0.0015397892712965629	0	0.067	0.002500219990320852	0
2884	3.5585942	1.4054017	0.24468464	238.53243	1.4288332	1.422328	0.024593115	-0.013434221	1.9858794212341309	-0.5762945413589478	1010531128	301362872	1010531128.291443	0.1573	0.003640833833066266	0	0.1752	0.003801380801761381	1	0.0548	0.0022758945494024984	0
2917	3.6563494	0.78905431	2.5063055	371.37109	1.6996999	1.6677339	-0.15995571	-0.15527008	3.0235917568206787	2.6516332626342773	1022828687	881783485	1022828687.861938	0.0211	0.0014371774420717854	0	0.0835	0.002766364943386899	0	0.0532	0.002244320832679677	0
2919	1.0045023	-0.24854718	0.69962187	354.85852	1.7409807	1.5501845	-0.044116541	0.071019224	0.17570368945598602	-2.145775318145752	1027770370	102214932	1027770370.092058	0.0227	0.0014894532553927297	0	0.0	0.0	0	0.3446	0.004752376668573315	1
2936	3.3004701	-0.51702545	0.81236856	83.403538	2.3117316	1.8013284	-0.0015781189	0.18582767	1.9941937923431396	-1.8247016668319702	1002592921	405635953	1002592921.421753	0.1828	0.00386502470884728	0	0.054	0.002260176984220484	0	0.0471	0.0021185275546945336	0
2942	3.8374593	0.84740933	2.4454035	226.2888	2.2090194	1.2454556	-0.15062058	-0.063916234	3.4544670581817627	2.506704807281494	1005482757	173118114	1005482757.159424	0.008	0.0008908422980528036	0	0.1375	0.003443744328488978	0	0.055	0.0022798026230355993	0
2946	0.8471614	0.016836239	1.4195833	67.107575	2.1025805	2.0532709	-0.062806174	0.0048196868	1.9785231351852417	-1.398686170578003	1004326866	476065755	1004326866.46228	0.0047	0.0006839524837296814	0	0.0054	0.0007328601503697688	0	0.0255	0.0015763803475050049	0
2949	0.12028456	-0.25230182	0.74000548	329.99082	2.690247	1.7872836	-0.019974484	0.011148192	2.270268440246582	-1.843450665473938	1003510232	741233349	1003510232.759852	0.004	0.00063118935352238	0	0.0321	0.0017626568015356816	0	0.4162	0.004929275403139898	1
2951	3.2096624	0.75696734	2.818669	713.98021	2.9129211	2.3066631	-0.085023798	-0.10003084	4.4044294357299805	1.1768449544906616	1003089764	889384985	1003089764.87031	0.0025	0.0004993746088859545	0	0.016	0.0012547509713086498	0	0.0911	0.002877512641153814	0
2961	3.2203335	1.1816222	0.15246465	225.95549	1.8794191	1.4422531	0.17939918	0.0034799403	2.716790199279785	-2.902517080307007	1018612744	747240424	1018612744.734547	0.0544	0.0022680529094357563	0	0.9213	0.0026926995747762134	1	0.0923	0.002894489765053592	0
2965	2.5510566	-0.37183119	0.60890132	155.54069	3.0860533	1.627937	-0.034233438	0.12105705	4.999407768249512	-2.097358465194702	1006594719	608128667	1006594719.599803	0.8331	0.003728865645206328	1	0.0034	0.0005821030836544331	0	0.9486	0.002208122279222779	1
2976	5.9698746	0.52042812	2.278338	525.92359	2.7531656	2.4537454	-0.017060717	-0.096233655	0.08279623091220856	2.4639720916748047	1010792001	631891012	1010792001.612447	0.0026	0.0005092386473943233	0	0.0059	0.000765845284636525	0	0.0385	0.0019239997401247226	0
2979	3.229972	-0.54111362	0.3948827	333.47573	1.7070888	1.3169114	-0.012844963	-0.034846803	1.5782891511917114	0.9502394795417786	1018017742	491919756	1018017742.507874	0.0443	0.0020576080773558407	0	0.0706	0.0025615549964816296	0	0.5202	0.00499591793367345	1
2981	5.6793715	-1.0937095	0.42560323	300.36385	1.481316	1.4057025	-0.023730104	-0.003116345	3.513986825942993	-2.0836596488952637	1017295767	782884240	1017295767.803223	0.0303	0.001714115223664967	0	0.0717	0.002579905230817597	0	0.0417	0.0019990275135675344	0
2984	6.1599071	-0.63943822	0.33550838	396.57541	1.7235037	1.5305576	-0.0054223907	-0.01058722	6.161966800689697	-3.0098941326141357	1018576714	686302423	1018576714.703461	0.0025	0.0004993746088859545	0	0.0011	0.00033148001448051134	0	0.0132	0.0011413045167701738	0
2991	4.2998818	0.40020055	0.49319508	760.95072	2.8197747	2.3459317	-0.14053362	0.0012626914	3.522907257080078	-1.2175304889678955	1002833698	579243183	1002833698.561014	0.0065	0.0008036012692872006	0	0.0173	0.0013038677080133552	0	0.2356	0.004243732319550798	0
2992	4.6888494	-1.1862241	1.8828389	174.65337	1.3010355	1.1989521	0.34099562	-0.24009012	0.26833903789520264	-0.7818701267242432	1029341819	19381404	1029341819.037455	0.014	0.0011749042514179614	0	0.367	0.004819865143341668	0	0.5237	0.004994379941494239	1
3007	4.3951618	0.12628948	2.5350011	206.76199	2.2079115	2.0042033	0.049339751	0.12980996	4.889589309692383	-2.3158676624298096	1006502736	245576024	1006502736.258179	0.0128	0.001124106756496019	0	0.0352	0.0018428499667634368	0	0.0382	0.0019167879381924333	0
3026	4.1975356	-0.25226527	2.6771664	297.81449	2.2730105	1.8185374	-0.077975273	0.057860416	1.4717715978622437	-1.9648929834365845	1000338022	515612245	1000338022.503485	0.0294	0.001689249537516586	0	0.0773	0.0026706686428682983	0	0.082	0.002743647207641682	0
3033	2.9173982	-0.40417085	3.1103022	586.63263	1.8312608	1.8190949	-0.043489067	-0.075987074	3.9148409366607666	1.7885725498199463	1018705039	796387911	1018705039.813993	0.0057	0.0007528286657666537	0	0.039	0.0019359493795035035	0	0.689	0.004629027975720173	1
3046	0.16871451	0.45081007	1.9120578	119.13736	1.8966111	1.3830181	-0.12116547	0.0043952868	3.298276901245117	-2.1090891361236572	1009115612	221965551	1009115612.231292	0.046	0.002094850830011531	1	0.0704	0.0025581993667421624	1	0.6047	0.00488915033518095	0
3048	3.7317402	0.49333243	2.0732924	148.70293	1.6805654	1.585994	0.23775523	0.085816267	4.220737457275391	1.3882782459259033	1006909627	551901579	1006909627.555924	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0
3052	0.90774744	-0.093933857	0.89213624	131.99874	2.6555306	2.4809528	-0.089513885	0.075335247	5.847334384918213	1.9788241386413574	1006492537	438350320	1006492537.423653	0.9483	0.0022142066299241352	1	0.5719	0.004948033851945639	1	0.8916	0.003108849304807167	1
3055	5.5272626	-0.94533089	0.51153143	604.56004	2.6335014	2.3100208	-0.14724811	0.040917693	4.783419132232666	3.00433349609375	1017721115	455113292	1017721115.474671	0.0518	0.00221623013245466	0	0.03	0.001705872210923198	0	0.3678	0.004822065532528566	0
3070	1.9315632	-0.46626489	1.632007	79.365419	2.6079244	1.5287589	0.24123653	-0.13579364	5.918760776519775	-2.018839120864868	1015666059	851081729	1015666059.860592	0.1106	0.00313636158629709	1	0.0	0.0	0	0.4715	0.004991870891759922	0
3076	4.4676419	0.74155163	0.54204222	300.26359	1.8137968	1.4922798	0.0032195671	0.014392341	2.8193728923797607	-0.186343714594841	1002323138	172991395	1002323138.1521	0.0008	0.0002827295527531567	0	0.0055	0.0007395775821372629	0	0.018	0.0013295111883696203	0
3091	2.3654991	0.1062174	2.1287841	161.6555	2.1862345	1.5021881	-0.11071771	-0.046343811	1.8645741939544678	-2.806020498275757	1018878783	148785472	1018878783.163821	0.0638	0.0024439631748453166	1	0.1161	0.003203447986154918	1	0.8745	0.003312849981511387	1
3097	4.4529192	0.57937195	1.9587894	301.71484	2.0337194	1.3678709	0.11750113	0.010012347	1.3725852966308594	-0.700196385383606	1011197092	120729685	1011197092.100082	0.0031	0.0005559127629403736	0	0.0159	0.0012508872850900677	0	0.3449	0.004753356603496102	0
3098	1.4464351	-0.92270286	2.6111923	320.6756	2.6429893	2.1267076	-0.079178887	0.10496636	0.5119259357452393	1.4748096466064453	1021612096	609347343	1021612096.626709	0.0122	0.0010977777552856499	0	0.0048	0.0006911555541265655	0	0.0464	0.0021034980389817337	0
3113	2.4990223	-1.4092069	0.95609435	144.90387	2.4665376	1.8329264	0.034239053	0.014698028	5.872073650360107	-2.758676052093506	1003100642	800658345	1003100642.813477	0.0009	0.0002998649696113236	0	0.0047	0.0006839524837296814	0	0.0249	0.0015582037735803363	0
3124	3.4954209	0.093729958	0.98748916	56.419432	2.3935206	2.2228304	-0.0084735566	0.10442793	1.5357170104980469	-1.279257893562317	1029120911	465650082	1029120911.460693	0.0025	0.0004993746088859545	0	0.0006	0.0002448754785600224	0	0.0316	0.0017493267276298045	0
3135	2.1137093	0.58579413	2.4202324	264.17599	2.1456083	1.9966819	-0.034339119	0.010696655	1.6820182800292969	-0.21082143485546112	1028571109	531352401	1028571109.510986	0.0029	0.0005377350648786073	0	0.1001	0.0030013328705760047	0	0.4945	0.004999697490848822	0
3161	4.9408212	0.93126992	0.63122757	347.98102	2.4460625	2.2399293	-0.043594693	0.20508722	4.895346641540527	-0.6817218065261841	1027046791	484150529	1027046791.46684	0.0024	0.0004893097178679368	0	0.0001	9.999499987499375e-05	0	0.202	0.004014922166119787	0
3182	3.2202545	0.50980015	0.87716153	223.38103	1.3586887	1.2333148	0.051162554	0.17080018	5.32067346572876	-2.2466025352478027	1012507502	408580065	1012507502.414538	0.0174	0.001307564147566	0	0.7291	0.004444245605274308	1	0.3438	0.004749753256749239	1
3186	3.0525567	1.0034372	0.49296806	202.72757	2.1136012	1.6074934	-0.026962782	0.017853355	4.830138683319092	2.2529618740081787	1026238562	759322405	1026238562.745972	0.0128	0.001124106756496019	0	0.1332	0.0033979075914450647	0	0.0807	0.0027237384235642014	0
3203	2.6929584	0.25531267	2.6046626	287.51467	1.4963568	1.4416427	-0.30671003	-0.030413118	4.726757526397705	-0.2251933515071869	1018919466	117881775	1018919466.09947	0.1063	0.003082212030344441	0	0.1491	0.0035618701548484335	0	0.5048	0.004999769594691339	0
3230	1.9741789	0.35921076	2.2285184	192.03417	2.1524426	1.3982879	-0.083596653	0.087907792	5.675042629241943	1.7912718057632446	1027273863	293220520	1027273863.272339	0.0205	0.0014170303454760593	0	0.0916	0.002884604652287727	0	0.0838	0.002770876395655353	0
3241	2.8028958	1.2497319	2.6654446	428.33685	2.5809566	2.5797934	0.3658416	0.00029982862	4.932093620300293	2.8398351669311523	1013689950	581136703	1013689950.568135	0.0054	0.0007328601503697688	0	0.0616	0.0024042761904573278	0	0.5684	0.004952993438315864	0
3244	3.3905993	0.68507224	2.6231829	422.35639	1.6851825	1.6168722	0.033351756	0.17878781	0.8212661743164062	1.9382449388504028	1002304416	15633345	1002304415.995483	0.0051	0.0007123194508084137	0	0.0617	0.0024060987095295984	0	0.0658	0.0024793216814282086	0
3246	5.0261576	-0.29184037	0.46359758	395.3231	2.7859885	1.4427989	-0.21178862	0.025258994	3.198714256286621	-1.4707543849945068	1014432746	540700078	1014432746.557983	0.003	0.0005469003565550127	0	0.0042	0.0006467116822819887	0	0.0177	0.0013185867434492128	0
3267	6.0014958	-0.57773785	2.0625463	590.6554	1.6429088	1.6379769	0.17999696	-0.028695627	2.168879747390747	-0.8766505122184753	1007987353	232991576	1007987353.253766	0.0091	0.0009495888584013611	0	0.0193	0.0013757728736968177	0	0.248	0.004318518264405049	0
3274	0.4532823	0.66414172	2.2123242	310.72454	2.5007947	1.5362681	0.14861155	0.096581879	4.088341236114502	0.8125990033149719	1015101641	115224123	1015101641.093872	0.0014	0.0003739037309254884	0	0.0482	0.0021418860847393353	0	0.0687	0.0025294329404038367	0
3292	0.26471671	-0.58824949	2.5246909	167.33281	2.2913057	1.5272155	-0.014136199	-0.042752299	4.258661270141602	-0.5025790929794312	1019790108	958285451	1019790108.978394	0.0294	0.001689249537516586	0	0.0027	0.0005189132875539034	0	0.0374	0.0018973992726888035	0
3298	3.4814032	0.61681576	0.57330906	366.94596	2.6568181	1.3740138	0.076072349	-0.061863059	0.7152466773986816	2.6850428581237793	1019007114	921076894	1019007114.908867	0.0022	0.0004685253461660319	0	0.0005	0.0002235508890610816	0	0.0209	0.0014304960678030543	0
3299	2.5599826	0.20624608	1.1997083	171.4861	2.6906033	2.4477529	-0.44376535	0.0041899529	3.934764862060547	1.299318552017212	1029163295	634496450	1029163295.613678	0.0214	0.0014471364828515657	0	0.1455	0.0035260423990644244	0	0.3419	0.004743462764689947	0
3311	3.9080367	-0.99538477	0.076756665	254.712	1.9653691	1.5068999	-0.069730057	-0.010770311	0.4709901809692383	-1.5529931783676147	1022859264	859682322	1022859264.87854	0.0689	0.0025328401054942255	0	0.1525	0.003595048678390878	0	0.0829	0.0027573101022554574	0
3334	5.0036323	-0.30081296	0.099035055	405.4023	2.2471238	1.5225879	0.22843771	-0.017964802	0.7542898058891296	-0.05624249204993248	1028649205	964008212	1028649205.98309	0.0058	0.0007593655246322419	0	0.1223	0.0032763197340918973	0	0.6177	0.004859492874776132	1
3375	2.4000499	0.88844471	2.5211168	686.16396	2.9914693	2.7201078	-0.16913962	-0.12696611	3.039515972137451	0.12357994168996811	1003752158	335611582	1003752158.315941	0.016	0.0012547509713086498	0	0.0222	0.0014733349924575877	0	0.2494	0.004326657370303315	0
3379	0.62455344	-1.1409014	0.56132442	396.30301	1.7616406	1.628076	-0.035166231	0.0024787565	1.5067360401153564	-1.3602147102355957	1024982454	178753614	1024982454.196177	0.2855	0.00451652244542192	0	0.389	0.004875233327749555	0	0.2501	0.004330704215251833	0
3387	3.5290533	-0.0021404391	0.54915014	290.71524	2.8453362	2.0169272	0.075949594	0.036253348	0.4087003767490387	-2.381242275238037	1001399575	418756604	1001399575.435107	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0
3402	4.9632147	0.98081201	2.7875854	424.32713	2.4349521	1.6339247	-0.013340626	0.25506699	2.4774556159973145	0.9396535158157349	1023334970	310444117	1023334970.2967	0.0117	0.0010753190224300879	0	0.0003	0.00017317909804592468	0	0.0623	0.002416996276372804	0
3415	0.85740393	-0.47615535	1.3498474	308.04727	2.8259537	2.0225128	-0.048222553	-0.22804981	0.34564682841300964	2.7586967945098877	1030666247	236233473	1030666247.255981	0.0011	0.00033148001448051134	0	0.0006	0.0002448754785600224	0	0.0326	0.0017758727431885428	0
3420	4.7947339	-0.69502457	2.9580938	290.88042	1.3088496	1.2424978	0.1056007	-0.31773641	4.538850784301758	-0.17146030068397522	1027687083	316968083	1027687083.331962	0.1007	0.003009310718420416	0	0.1415	0.00348536583445698	0	0.6427	0.004792042466422851	1
3430	6.2337527	-0.48132392	0.53160318	321.53121	1.5744417	1.3751184	0.091640843	-0.0042246555	2.5316407680511475	1.1780149936676025	1017288407	685207367	1017288407.703374	0.012	0.001088852607105296	0	0.008	0.0008908422980528036	0	0.0	0.0	0
3443	2.6441876	0.59619185	0.52100636	142.37705	1.8919243	1.7469937	0.023909795	-0.2611305	4.2256317138671875	0.4929227828979492	1006356098	897712827	1006356098.8798	0.0047	0.0006839524837296814	0	0.9319	0.002519174269477998	1	0.0	0.0	0
3455	4.816842	-0.79070384	3.002836	527.81912	2.2429352	2.1020562	0.20841667	0.035667039	4.330236434936523	-2.344306707382202	1019345877	46912432	1019345877.067572	0.0075	0.0008627716963368698	0	0.0041	0.0006389984350528568	0	0.1545	0.003614273785976929	0
3456	3.851374	1.1350174	0.72238579	262.57482	1.5323619	1.3714462	-0.091443626	-0.22747404	2.5903069972991943	-0.3640947639942169	1025425757	229605556	1025425757.21443	0.1513	0.003583410526300329	0	0.3381	0.004730627759610769	0	0.1895	0.003919052819240894	0
3482	0.67375152	-0.49574256	2.7247054	436.61737	2.4477238	1.845269	0.02498441	0.059552994	4.335057258605957	-2.4920766353607178	1006367570	393065691	1006367570.412384	0.0011	0.00033148001448051134	0	0.0604	0.0023822644689454613	0	0.4239	0.004941748577173874	1
3487	1.8830374	-0.03802473	2.473125	438.99717	2.3655756	2.269681	-0.11033131	-0.097228257	5.221441745758057	-1.8810409307479858	1000686734	676365614	1000686734.693208	0.0057	0.0007528286657666537	0	0.0333	0.0017941881172273994	0	0.0	0.0	0
3494	2.6525145	0.20567022	1.0321763	90.945432	1.8953915	1.4105506	0.039845931	-0.36497236	0.8702625632286072	-3.13551664352417	1000410667	799451232	1000410667.786133	0.0348	0.0018327291125531892	0	0.1737	0.003788513032840193	0	0.0754	0.0026403567940715893	0
3502	0.94053692	0.44862241	0.59542849	242.38275	1.3929387	1.3322757	-0.13387406	0.011343442	1.9562230110168457	-0.9496410489082336	1003744633	304664850	1003744633.28479	0.0153	0.0012274326865453764	0	0.1461	0.003532064410511224	0	0.032	0.00176	0
3511	3.2273721	1.2926812	2.894672	241.53213	1.45203	1.1955108	-0.116549	0.14074022	5.5826334953308105	-2.8907766342163086	1008626138	540683985	1008626138.5271	0.0086	0.0009233655830709741	0	0.0241	0.001533596752735216	0	0.0518	0.00221623013245466	0
3518	1.9979092	0.039906209	0.9289787	111.23854	1.5106138	1.2750688	0.053664328	-0.016905515	0.2020755559206009	-0.055870041251182556	1003060390	976134777	1003060390.959456	0.1742	0.0037928137312554645	1	0.2585	0.004378101757611397	0	0.2047	0.004034822300919831	0
3522	0.5427609	0.53200667	0.13628501	1178.5652	2.4981836	2.3403796	-0.18425056	-0.0055518649	6.045797824859619	3.0882246494293213	1022258557	310865641	1022258557.290149	0.0016	0.0003996798718974975	0	0.004	0.00063118935352238	0	0.141	0.0034802155105682748	0
3525	1.9718946	-0.88438018	2.6626824	416.8889	1.5291061	1.4261061	-0.1985889	0.10431641	1.5713378190994263	-2.4171621799468994	1015855414	325741768	1015855414.346266	0.0246	0.0015490267912466847	0	0.1806	0.0038468641774827457	0	0.4589	0.004983079268885856	1
3534	5.2576699	1.4085946	0.73698094	136.98242	1.4422432	1.4366008	-0.012627366	-0.019671695	2.28861403465271	-3.002537488937378	1024564359	589487672	1024564359.573601	0.0947	0.0029280011953549475	0	0.763	0.004252422838806132	0	0.5092	0.004999153528348574	0
3555	3.7995438	-1.289152	2.9221845	229.33428	2.4261117	1.6573294	0.031973195	0.052904671	2.9718971252441406	-1.0645183324813843	1002644476	676688671	1002644476.687102	0.0	0.0	0	0.0	0.0	0	0.5562	0.0049683152073917375	0
3579	4.3438604	-0.24506585	0.73450455	254.51277	2.4220797	2.0498558	0.07146276	-0.094371919	1.9913183450698853	2.6664071083068848	1013965967	330799341	1013965967.325912	0.003	0.0005469003565550127	0	0.0012	0.00034620225302559775	0	0.1682	0.0037404379422736047	1
3597	5.4157247	0.2565629	0.25818943	349.12183	1.4951586	1.365696	0.021451795	-0.022581059	4.469518661499023	2.1400763988494873	1019315990	486819267	1019315990.469957	0.0122	0.0010977777552856499	0	0.03	0.001705872210923198	0	0.333	0.004712865370451399	0
3619	1.563286	0.12178092	0.47909561	200.00243	2.7230139	2.0976033	0.14445646	0.15577284	1.1664882898330688	-1.5601288080215454	1023631365	526676178	1023631365.519769	0.0	0.0	0	0.0	0.0	0	0.0279	0.0016468633823119633	0
3630	0.19602281	0.53504955	2.6899584	205.674	2.8155774	1.5557201	-0.80073415	-0.01394818	3.6424448490142822	3.0340843200683594	1010457154	661662102	1010457154.645386	0.1788	0.003831847596134272	0	0.0562	0.002303075335285409	0	0.0392	0.001940705026530307	0
